id,title,poster,overview,release_date,genres
471880,"Cinderella the Cat",https://image.tmdb.org/t/p/w500/w9Kjd0FCsFSXfaodytCAxl0k2KI.jpg,"Cenerentola struggles to escape the shadow and evil schemes of her stepmother and six stepsisters who all live aboard the Megaride, a ship stuck in the port of a decaying future Naples.",1505350800,"Animation, Crime, Thriller"
492258,"Cocaine Godmother",https://image.tmdb.org/t/p/w500/BYD6DT0dwtLFXkuCk7SqfAZrqv.jpg,"At the age of 17, Griselda Blanco, made her way to the U.S. with a fake passport with her first husband Carlos. Living in Queens with her three sons, Griselda became enticed by the money the drug world offered, and quickly became embroiled with local drug runners. Griselda masterminded the use of beautiful women, the elderly and children as the mules and created false-bottom suitcases to smuggle cocaine from Colombia.",1510444800,"Thriller, Drama"
31056,"A Short Film About Love",https://image.tmdb.org/t/p/w500/ymx57aOHCwfIvZGmaGQFJ1HD32i.jpg,"19-year-old Tomek whiles away his lonely life by spying on his opposite neighbour Magda through binoculars. She's an artist in her mid-thirties, and appears to have everything - not least a constant stream of men at her beck and call. But when the two finally meet, they discover that they have a lot more in common than appeared at first sight...",567993600,"Drama, Romance"
31165,"Inside I'm Dancing",https://image.tmdb.org/t/p/w500/2umd8KCnjamgEk9RpSUDQ9TltbW.jpg,"Michael is a 24-year-old who has cerebral palsy and long-term resident of the Carrigmore Residential Home for the Disabled, run by the formidable Eileen. His life is transformed when the maverick Rory O'Shea moves in.",1097802000,Drama
492621,"The Midnight Man",https://image.tmdb.org/t/p/w500/gtrxCwIvpb70NR9RECkt8dPrTJd.jpg,"A girl and her friends find a game in the attic that summons a creature known as The Midnight Man, who uses their worst fears against them.",1475197200,"Mystery, Thriller"
324308,"Steve Jobs: The Man in the Machine",https://image.tmdb.org/t/p/w500/y8zA8Vdh5AQRULuDDp2xx08DNNx.jpg,"When Steve Jobs died the world wept. But what accounted for the grief of millions of people who didn’t know him? This evocative film navigates Jobs' path from a small house in the suburbs, to zen temples in Japan, to the CEO's office of the world's richest company, exploring how Jobs’ life and work shaped our relationship with the computer. The Man in the Machine is a provocative and sometimes startling re-evaluation of the legacy of an icon.",1438909200,Documentary
18009,"Leprechaun 2",https://image.tmdb.org/t/p/w500/fnCLZ3rpy3enYSHrzcBxnx3fozK.jpg,"A thousand years ago, the Leprechaun left a bloody trail when he ripped through the countryside in search of his stolen gold. Now he's back in the big city using all of his deadly tricks to snare the girl of his nightmares. His bloody quest becomes more deadly when her boyfriend steals one of the Leprechaun's gold coins. The town soon discovers two dead bodies and a trail of gold dust leads them to the Leprechaun's lair.",765680400,"Comedy, Horror"
10961,"Behind the Mask: The Rise of Leslie Vernon",https://image.tmdb.org/t/p/w500/vie8a3z219Zsw81eAsM58B6VFEn.jpg,"The next great psycho horror slasher has given a documentary crew exclusive access to his life as he plans his reign of terror over the sleepy town of Glen Echo, all the while deconstructing the conventions and archetypes of the horror genre for them.",1160701200,"Comedy, Horror, Thriller"
49350,"Harriet the Spy: Blog Wars",https://image.tmdb.org/t/p/w500/kYtDT1TDLsnliR5k80EYZrqWykK.jpg,"Young spy Harriet Welsch crosses paths with popular student Marion Hawthorne as the two girls vie to become the official blogger of their high school class.",1262304000,"Comedy, Drama, Family, TV Movie"
86004,Talaash,https://image.tmdb.org/t/p/w500/oCxyN7HmJ7zWp8jtJeMRHABnutF.jpg,"A cop, investigating the mysterious death of a filmstar, meets a sex-worker, while he faces some personal problems psychologically. The mystery connects these people in a way, that ultimately changes their lives.",1354233600,"Crime, Drama, Thriller"
470401,"Abducted in Plain Sight",https://image.tmdb.org/t/p/w500/licfKJMCnGFgFDATHeUZuy047RB.jpg,"In 1974, 12-year-old Jan Broberg is abducted from a small church-going community in Idaho by a trusted neighbour and close family friend.",1495760400,Documentary
19079,"Phoebe in Wonderland",https://image.tmdb.org/t/p/w500/iiLMczPwwJE9sKjkg4Khdh3oFFn.jpg,"The fantastical tale of a little girl who won't - or can't - follow the rules. Confounded by her clashes with the rule-obsessed world around her, Phoebe seeks enlightenment from her unconventional drama teacher, even as her brilliant but anguished mother looks to Phoebe herself for inspiration.",1202342400,Drama
442056,"The Little Vampire 3D",https://image.tmdb.org/t/p/w500/yUyFqkuEUuvtjICy33dqpOLE8Os.jpg,"{Based on the bestselling novels by Angela Sommer-Bodenburg},,, Tony, a thirteen-year-old boy on vacation in rural Germany, is fascinated by the idea of vampires. Meanwhile Rudolph, a vampire of 'similar' age (313!), encounters trouble when his clan is threatened by a dangerously obsessed hunter. Fate brings these two boys together, as Tony & Rudolph set off an action-packed battle to stop the villain, save Rudolph's family and learn the power of friendship.",1507078800,"Horror, Comedy, Animation, Family, Fantasy, Adventure, Science Fiction"
37916,"Swept Away",https://image.tmdb.org/t/p/w500/8bkEUeQWVFBk3HE4qhluDarTMDj.jpg,"Stranded and alone on a desert island during a cruise, a spoiled rich woman and a deckhand fall in love and make a date to reunite after their rescue. He is stood up.",156556800,"Romance, Comedy"
1610,"Fever Pitch",https://image.tmdb.org/t/p/w500/xTpZGWVo5DDk1oQUrUJcRjqGzGg.jpg,"A romantic comedy about a man, a woman and a football team. Based on Nick Hornby's best selling autobiographical novel, Fever Pitch. English teacher Paul Ashworth believes his long standing obsession with Arsenal serves him well. But then he meets Sarah. Their relationship develops in tandem with Arsenal's roller coaster fortunes in the football league, both leading to a nail biting climax.",860115600,
14675,"The Awful Truth",https://image.tmdb.org/t/p/w500/2VtsJoxvjpcMpwh0gweS8IMfHxO.jpg,"Unfounded suspicions lead a married couple to begin divorce proceedings, whereupon they start undermining each other's attempts to find new romance.",-1016064000,
51248,11-11-11,https://image.tmdb.org/t/p/w500/t6Wd9gY6e1yJVVXRtgICFqwieyu.jpg,"After the death of his wife and child, an author travels to Barcelona to see his estranged brother and dying father, where he learns that his life is plagued by events that occur on 11/11/11.",1320969600,"Comedy, Drama, Romance"
297596,"Dying of the Light",https://image.tmdb.org/t/p/w500/gL6riNxQeyPXT5YsgqE2aWhl1zi.jpg,"Evan Lake, a veteran CIA agent, has been ordered to retire. But when his protégé uncovers evidence that Lake's nemesis, the terrorist Banir, has resurfaced, Lake goes rogue, embarking on a perilous, intercontinental mission to eliminate his sworn enemy.",1417651200,"Thriller, Drama"
31667,"The Paradine Case",https://image.tmdb.org/t/p/w500/faUkygLOpVA8roEYNYyQTX3llnJ.jpg,"The beautiful Mrs. Paradine is accused of poisoning her older, blind husband. She hires married Anthony Keane as her lawyer and when he begins to fall in love with her, she encourages him.",-694396800,Thriller
400411,Satanic,https://image.tmdb.org/t/p/w500/s69KZM3Hfx8ArEK1byOPewl2dAh.jpg,"Four friends on their way to Coachella stop off in Los Angeles to tour true-crime occult sites, only to encounter a mysterious young runaway who puts them on a terrifying path to ultimate horror.",1467334800,Horror
20123,"Time of the Gypsies",https://image.tmdb.org/t/p/w500/zqmXRqHHSTqOnrjyvnEr0P028o5.jpg,"In this luminous tale set in the former Yugoslavia, Perhan, an engaging young Romany with telekinetic powers, is seduced by the quick-cash world of petty crime that threatens to destroy him and those he loves.",598665600,"Drama, Comedy, Crime, Fantasy"
7973,Caramel,https://image.tmdb.org/t/p/w500/jvAwQDPpXRfeJZpiBvgc2HxLsnn.jpg,"In a beauty salon in Beirut the lives of five women cross paths. The beauty salon is a colorful and sensual microcosm where they share and entrust their hopes, fears and expectations.",1183251600,
9287,Troublemakers,https://image.tmdb.org/t/p/w500/cnC0tMKIhuvX7Km7bJI8aUWwEUm.jpg,"Two brothers who hate themselves are going to spend Christmas with their mother. She tries to get them together.",785721600,
56415,"A Gang Story",https://image.tmdb.org/t/p/w500/nN3osmlYWNZZtg8vtXrt8c5t8ET.jpg,"After growing up in a poor gypsy camp, Edmond Vidal, aka Momon, has retained a sense of family, unfailing loyalty and pride in his origins. Most of all, he has remained friends with Serge Suttel, with whom he first discovered prison life - for stealing cherries. The two of them inevitably got involved in organized crime. The team they formed, the Ganf Des Lyonnais, made them the most notorious armed robbers of the early 1970s. Their irresistible rise ended in 1974 with a spectacular arrest. Today, as he nears 60, Momon would like to forget that part of his life. He has found peace by retiring from the 'business'. He tends to his wife Janou, who suffered so in the past, and to his children and grandchildren, all of whom have great respect for this man of simple and universal values, so clear-headed and full of kindness. But then Serge Suttel, who has disowned nothing of his past, comes back into the picture.",1320883200,"Crime, Drama"
11160,"Flatfoot in Egypt",https://image.tmdb.org/t/p/w500/l9VmGrrat8vcCHf90Ajws6BexF8.jpg,"Police Commissioner Rizzo 'Bigfoot' Piedone and Marshal Caputo go to Egypt and look for Professor Cerullo, who is missing.",320716800,"Action, Comedy, Crime, Drama"
26441,"The Big Green",https://image.tmdb.org/t/p/w500/qaNHxJjY7zBzHfkIOoGfBBnLoHr.jpg,"In a depressed Texas town, British foreign exchange teacher Anna attempts to inject some life into her hopeless kids by introducing them to soccer. They're terrible at first, but Anna and her football-hero assistant whip them into shape. As they work overtime, the pair help kids build their self-esteem and also get involved in solving family squabbles.",812332800,"Horror, Comedy"
39285,"Beauty & the Briefcase",https://image.tmdb.org/t/p/w500/zN9FYOXf5tUYjgget7yOzu8TlZU.jpg,"A freelance writer looking for romance sells a story to Cosmopolitan magazine about finding love in the workplace and goes undercover at a Finance Company.",1279587600,"Romance, Comedy"
31047,"Jesse Stone: Night Passage",https://image.tmdb.org/t/p/w500/DVZ19T9qs0urzLSGa7bw42KN2q.jpg,"In this prequel to 'Stone Cold,' Tom Selleck reprises his role as Jesse Stone, an L.A. cop who relocates to a small town only to find himself immersed in one mystery after the other.",1137283200,"TV Movie, Drama, Thriller, Crime"
433244,Clinical,https://image.tmdb.org/t/p/w500/uFRyXUPqoZ7uORGtV2y8eSdJHuA.jpg,"A psychiatrist tries to put her life back together after a violent attack by seeking to repair the life of a new patient, but he has his own terrifying history.",1484265600,"Thriller, Horror"
76101,Freerunner,https://image.tmdb.org/t/p/w500/2ZC1u7COaj6m0cP6WQ6Aotjxa9T.jpg,"With a ticking bomb locked to his neck, a young freerunner races against the clock and all types of baddies to get from one end of the city to the other to save himself and his girlfriend.",1315962000,Action
258805,"Bad Johnson",https://image.tmdb.org/t/p/w500/9FNjqzjL37KXhYQepq2d7REY2rl.jpg,"Women are practically throwing themselves at Rich and he can’t seem to control himself. But he continually blames his penis, which seems to have a mind of its own. After ruining yet another promising relationship with Jamie, Rich has finally had enough and wishes his penis would just leave him alone. The next morning, Rich wakes up to find his wish has come true and his johnson is no longer on his body. Even worse, Rich is shocked to discover that his penis has taken human form...",1398992400,"Comedy, Fantasy"
411009,"Amanda Knox",https://image.tmdb.org/t/p/w500/he85BGyoCi42KWtwkC2sXlqdkWQ.jpg,"This gripping, atmospheric documentary recounts the infamous trial, conviction and eventual acquittal of Seattle native Amanda Knox for the 2007 murder of a British exchange student in Italy.",1473469200,Documentary
34423,"The Slammin' Salmon",https://image.tmdb.org/t/p/w500/yX9skMoAc1JAimJFtczEif4f1jS.jpg,"The brutal former heavyweight boxing champion Cleon 'Slammin'' Salmon (Duncan), now owner of a Miami restaurant, institutes a competition to see which waiter can earn the most money in one night: the winner stands to gain $10,000, while the loser will endure a beating at the hands of the champ.",1232150400,Comedy
11563,"The Young Master",https://image.tmdb.org/t/p/w500/c9f74LSZP4uxBfgaypIrTGjf9Xi.jpg,"Youthful martial arts master Lung is searching for his missing brother, when he is mistaken for a criminal on the run.  He must prove his innocence by solving the case himself, while local lawmen and merciless mercenaries are hot on his trail.",318902400,"Action, Comedy"
10655,Gettysburg,https://image.tmdb.org/t/p/w500/ehZYhA9xJKk4woE7fM2VBYPoMgn.jpg,"Summer 1863. The Confederacy pushes north into Pennsylvania. Union divisions converge to face them. The two great armies clash at Gettysburg, site of a theology school. For three days, through such legendary actions as Little Round Top and Pickett's Charge, the fate of 'one nation, indivisible' hangs in the balance.",750038400,Documentary
40978,"Emmanuelle 4",https://image.tmdb.org/t/p/w500/792myFS5quLPYLd9b7UELEeTdww.jpg,"In order to escape from her former lover Marc, Sylvia goes to Brazil where Dr. Santamo transforms her into the beautiful Emmanuelle...",445651200,"Drama, Romance"
63727,Exorcismus,https://image.tmdb.org/t/p/w500/rDlLExxVxeBZyv8lwKMPEMKBv6o.jpg,"Fifteen-year-old Emma Evans is like any other teenage girl; she thinks that her parents don´t understand her. She longs for independence and a life free of family ties and responsibilities and she is prepared to do anything to achieve it. But one day she will be forced to face up to the consequences of her actions.Life seems to be carrying on as normal, until one day Emma starts experiencing frightening fits. Her parents are convinced that her problems are either medical or psychological, but when doctors´ tests are unable to draw any conclusions, the family is forced to look elsewhere for answers.It all started off as a bit of fun, Emma never really believed it, but the truth is there is something dark and sinister within her, and it won´t take long to surface.",1293580800,"Thriller, Horror"
522964,Incoming,https://image.tmdb.org/t/p/w500/gYculW0aA6iIp4cu03dMRbYYs8C.jpg,"The International Space Station is now a prison - the ultimate black site. No one's getting out. And no one knows it's there. But when the imprisoned terrorists take over the Station and turn it into a missile aimed at Moscow, only a shuttle pilot and a rookie doctor can stop them. Their task is complicated by a rogue CIA agent (Scott Adkins) who has his own plans for the station and the terrorists within.",1525395600,
690,Pickpocket,https://image.tmdb.org/t/p/w500/d2AOcE7Wgcey6pAa4ti6RdKBQsw.jpg,"Michel takes up pickpocketing on a lark and is arrested soon after. His mother dies shortly after his release, and despite the objections of his only friend, Jacques, and his mother's neighbor Jeanne, Michel teams up with a couple of petty thieves in order to improve his craft. With a police inspector keeping an eye on him, Michel also tries to get a straight job, but the temptation to steal is hard to resist.",-317001600,Drama
48266,"Ma Mère",https://image.tmdb.org/t/p/w500/e4cYTypcYD8OkNNzQGdadZSmRcO.jpg,"Based on George Bataille's posthumous and controversial novel: When his father dies, a young man is introduced by his attractive, amoral mother to a world of hedonism and depravity.",1084928400,
3033,"Gods and Monsters",https://image.tmdb.org/t/p/w500/4kj120h4oSa4IU9Wl7QRnharZTu.jpg,"It's 1957, and James Whale's heyday as the director of 'Frankenstein,' 'Bride of Frankenstein' and 'The Invisible Man' is long behind him. Retired and a semi-recluse, he lives his days accompanied only by images from his past. When his dour housekeeper, Hannah, hires a handsome young gardener, the flamboyant director and simple yard man develop an unlikely friendship, which will change them forever.",885340800,Documentary
28176,"Tucker: The Man and His Dream",https://image.tmdb.org/t/p/w500/vlN4vE8mto1K14Ngv4DVeMWKwIo.jpg,"Based on a true story. Shortly after World War II, Preston Tucker is a dynamic engineer and an enthusiastic showman who envisions the car of the future. Against mighty odds he manages to build a fleet of them - only to have his factory shut down by Detroit's Big Three automobile manufacturers. They took away his car - but nobody could take away his dream.",587350800,Drama
438259,"Journey's End",https://image.tmdb.org/t/p/w500/5gGkt84bCPt7XRo35FcsrOeer78.jpg,"Set in a dugout in Aisne in 1918, a group of British officers, led by the mentally disintegrating young officer Stanhope, variously await their fate.",1513209600,Documentary
474937,"Tempting Devils",https://image.tmdb.org/t/p/w500/2Ou5AUoHEEOtZdZWm4Qiap5SePp.jpg,"A woman discovers curious erotic messages on a lost cell phone in the train. When she meets the owner of the phone, a liberated young woman, the two of them embark on an erotic journey.",1515542400,Drama
34067,"Pokémon: Lucario and the Mystery of Mew",https://image.tmdb.org/t/p/w500/612lsEOZvsn3ELh07OGGGKCeEVj.jpg,"In the legendary past, before Poké Balls were made; an aura-guiding hero Pokémon named Lucario sensed two groups of armies about to clash, and a threat of a massive war in front of Cameron Palace in Kanto that would leave no survivors. He transferred this message to his master, the legendary hero Sir Aaron, while he was being attacked by a violent group of Houndoom. During the battle, his sense of sight was lost and he was rendered unable to see. He used the detection of his Aura, and so with the offensive Aura Sphere, he eliminated them. Though by the threat, the queen of Cameroon, Lady Rin was resolute to die with her civilians, and so Sir Aaron made a choice.",1121475600,"Adventure, Animation, Fantasy"
356842,"The Ones Below",https://image.tmdb.org/t/p/w500/vEWYRhI1Q3AcrnS9MB5zoogo69c.jpg,"A couple expecting their first child discover an unnerving difference between themselves and the couple living in the flat below them who are also having a baby.",1444784400,Thriller
56339,Qualunquemente,https://image.tmdb.org/t/p/w500/d4afFcMHSQVTqoXon8kkKl8hgrg.jpg,"Corrupt and sleazy entrepreneur Cetto La Qualunque comes back to Italy and 'jumps into politics' lest his law-abiding opponent, Giovanni De Santis, is elected as mayor.",1295568000,Comedy
12485,"Candyman: Day of the Dead",https://image.tmdb.org/t/p/w500/8w3Gemiqr845AxcMJF7Bz5utePe.jpg,"The Candyman returns to try to convince his female descendent, an artist, to join him as a legendary figure. To this end, he frames her for a series of hideous murders of her friends and associates so that she has nowhere else to turn to.",931482000,"Fantasy, Horror"
390989,"Sharknado 4: The 4th Awakens",https://image.tmdb.org/t/p/w500/xUbN2ww2T3y3kaW6lf3c5DabE5O.jpg,"The new installment of the Sharknado franchise takes place 5 years after Sharknado 3: Oh Hell No! There have been no Sharknados in the intervening years, but now they’re appearing again in unexpected ways.",1469926800,"Comedy, Horror, Science Fiction"
371560,"The Eyes of My Mother",https://image.tmdb.org/t/p/w500/hoR1TAxIkO1rRHu3F7cWzKZqxq.jpg,"A young, lonely woman is consumed by her deepest and darkest desires after tragedy strikes her quiet country life.",1480636800,"Drama, Horror"
27172,"There Was a Crooked Man...",https://image.tmdb.org/t/p/w500/jsBO0dajAI6XZ2syP9LWOyHDQL5.jpg,"Charismatic criminal Paris Pitman ends up in jail, then attempts to escape the prison of warden Lopeman.",22464000,
19597,"The Hedgehog",https://image.tmdb.org/t/p/w500/1MjKbv0jEA6dJHnhAYXDATJBb3n.jpg,"Paloma is a serious and highly articulate but deeply bored 11-year-old who has decided to kill herself on her 12th birthday. Fascinated by art and philosophy, she questions and documents her life and immediate circle, drawing trenchant and often hilarious observations on the world around her. But as her appointment with death approaches, Paloma finally meets some kindred spirits in her building's grumpy janitor and an enigmatic, elegant neighbor, both of whom inspire Paloma to question her rather pessimistic outlook on life.",1246582800,"Comedy, Family, Adventure"
46420,"The Loved Ones",https://image.tmdb.org/t/p/w500/ydsLYdSiPSIL1LOWWYu7VCvDTT8.jpg,"Lola Stone asked Brent Mitchell to the prom, but Brent said no, and now he's screwed. What happens when Lola doesn't get what she wants? She enlists Daddy's help to throw a prom of her own, where she is queen and Brent is king -- whether he likes it or not. THE LOVED ONES is what happens when puppy love goes horribly, violently wrong. Brent should have said yes...",1252803600,Horror
521029,"Annabelle Comes Home",https://image.tmdb.org/t/p/w500/qWsHMrbg9DsBY3bCMk9jyYCRVRs.jpg,"Determined to keep Annabelle from wreaking more havoc, demonologists Ed and Lorraine Warren bring the possessed doll to the locked artifacts room in their home, placing her “safely” behind sacred glass and enlisting a priest’s holy blessing. But an unholy night of horror awaits as Annabelle awakens the evil spirits in the room, who all set their sights on a new target—the Warrens' ten-year-old daughter, Judy, and her friends.",1561597200,"Horror, Thriller, Mystery"
455761,"Female Hostel",https://image.tmdb.org/t/p/w500/bqLKDiqPIvHeClbusP1GMJHA4lc.jpg,"This hostel is full of beautiful women!  Hyeon-soo manages a hostel run by his friend Jeong-ho. It's a hostel for foreign female students. There is a Korean-American from LA, a Japanese who's here to learn Korean out of love for K-Pop and his friend's sister who just happens to be there. These women are very outspoken and Hyeon-soo and Jeong-ho fall for them.",1494464400,Romance
9256,Kops,https://image.tmdb.org/t/p/w500/8Pdqq8QlTKrZ5mf9MqQqBfBWfrG.jpg,"A small Swedish village, Högboträsk, is so peaceful that crime is nonexistent. The police spend their shifts drinking coffee, eating hot dogs and chasing down runaway cows. This is all well and good for the village's own police, but the police management board wants to discontinue the local police force for lack of crime.",1044489600,Comedy
72309,"Marquis de Sade: Justine",https://image.tmdb.org/t/p/w500/5EsNDAcBudyFHRCPXdzVGPrrmWV.jpg,"Without a family, penniless and separated from her sister, a beautiful chaste woman will have to cope with an endless parade of villains, perverts and degenerates who will claim not only her treasured virtue but also her life.",-23587200,"Drama, Horror"
919,"Blood: The Last Vampire",https://image.tmdb.org/t/p/w500/uRwR5lcl55n5JSaTiYPwp5KjP6A.jpg,"In Japan, the vampire-hunter Saya, who is a powerful original, is sent by her liaison with the government, David, posed as a teenage student to the Yokota High School on the eve of Halloween to hunt down vampires. Saya asks David to give a new katana to her. Soon she saves the school nurse Makiho Amano from two vampires disguised of classmates and Makiho witnesses her fight against the powerful demon.",974505600,"Fantasy, Animation, Horror, Comedy, Thriller, Science Fiction"
19366,"Josie and the Pussycats",https://image.tmdb.org/t/p/w500/vvKAoWj1kxj8tofpktatJ2D9w91.jpg,"Josie, Melody and Val are three small-town girl musicians determined to take their rock band out of their garage and straight to the top, while remaining true to their look, style and sound. They get a record deal which brings fame and fortune but soon realize they are pawns of two people who want to control the youth of America. They must clear their names, even if it means losing fame and fortune.",986518800,"Comedy, Music"
37910,"Voices of a Distant Star",https://image.tmdb.org/t/p/w500/mvRqW2z4iBws3CDkCNmojksyr4V.jpg,"It is 2046 when a mysterious alien force begins their annihilation of the human race. Leaving behind the one person she loves, Mikako joins the interstellar battle as a pilot. And so - while Mikako risks her life to save mankind - Noboru waits. The two lovers, worlds apart, desperately strive to remain connected as the gap between them widens at a frightening pace.",1012608000,"Animation, Science Fiction, Romance"
12633,"The Star Chamber",https://image.tmdb.org/t/p/w500/3bbzqQHjcfgT2f2RSkdiXzzHSRK.jpg,"Steve Hardin, a young judge, must grapple with his conscience as vicious criminals in his court are going free as a result of slick lawyers finding obscure loopholes in the law. Hardin feels utterly powerless until he discovers The Star Chamber, a small group of powerful men bent on their own kind of vigilante justice. Meeting behind closed doors in the utmost secrecy, they decree their own punishment for the guilty who have slipped through the system without paying for their crimes.",428893200,"Action, Crime, Drama, Thriller"
4398,"Lissi and the Wild Emperor",https://image.tmdb.org/t/p/w500/5CzJlPFLicVvSLeFa4G4IpyXH3x.jpg,"The plot concerns a yeti who makes a pact with the devil to kidnap the most beautiful girl in the world. This turns out to be the Princess Lissi, who is clearly the Austrian Princess and later Empress Elisabeth of Bavaria, and much of the film is taken up with subplots related to the court and to the romantic relationship between Elisabeth and her husband. The film is thus a comic parody of the Sissi films.",1193187600,"Animation, Comedy"
163907,"The Villain",https://image.tmdb.org/t/p/w500/kqLCiWYfQu5hAq7NZoSXV59a4yX.jpg,"Handsome Stranger has agreed to escort Charming Jones to collect her inheritance from her father. But Avery Jones wants the money, and hires notorious outlaw Cactus Jack to ambush Charming. However, Cactus Jack is not very good at robbing people.",301798800,
40095,"Dead Heat",https://image.tmdb.org/t/p/w500/m9LDoBpKEgucDzyS6w7u6fYut5G.jpg,"LAPD police officer, Roger Mortis is killed while arresting zombies who have been reanimated by the head of Dante Laboratories in order to carry out violent armed robberies.",578883600,"Animation, Action"
589316,"Fanon hier, aujourd’hui",https://image.tmdb.org/t/p/w500/eFekAFdQjrhdtr5n9Deowsd5Sx8.jpg,,1555462800,Documentary
10002,"Mona Lisa",https://image.tmdb.org/t/p/w500/kCwZ3v6ReL9tyeLJsizzemsrmbS.jpg,"George is a small-time crook just out of prison who discovers his tough-guy image is out of date. Reduced to working as a minder/driver for high class call girl Simone, he has to agree when she asks him to find a young colleague from her King's Cross days. That's when George's troubles just start.",519008400,
35838,Tristana,https://image.tmdb.org/t/p/w500/uaiLcib2Hd4cbSDUMlVW8411pav.jpg,"Tristana is a young Spanish woman left to the care of Don Lope, a protective but impoverished aristocrat. Don sells his possessions to avoid manual labor and champions the causes of the dispossessed and downtrodden of society. He takes advantage of the vulnerable Tristana, who leaves him when she falls in love with Horacio. Unable to commit to him, she returns to Don Lope when she falls ill. He asks for her hand in marriage, and she accepts after losing her leg to cancer. She chooses to remain in a passionless union rather than be subject to the harsh realities of a society that refuses to change to the needs of women. Taken from the novel by celebrated author Benito Perez Galdos.",7516800,Drama
10886,"The Unknown Woman",https://image.tmdb.org/t/p/w500/ty9OHAq9PxiofWqQLck5h2TfAPf.jpg,"Irena, a Ukrainian woman coming to Italy looking for a job as a maid. She does everything she to become a beloved nanny for an adorable little girl Thea. However, that is just the very beginning of her unknown journey.",1160355600,Documentary
28635,"Wishmaster 3: Beyond the Gates of Hell",https://image.tmdb.org/t/p/w500/aQaOymRoRpNBFOaFRnoxXj6dwJv.jpg,"The evil Djinn is back at again, this time wreaking havoc on the students of Illinois' Baxter University. His victim is a beautiful, innocent and studious teenage girl named Diana Collins who accidentally opened up the Djinn's tomb and released him.",1003798800,"Thriller, Horror"
31900,"Gainsbourg: A Heroic Life",https://image.tmdb.org/t/p/w500/vMmxcHXoMGbAtI9j4i8F69S0y0W.jpg,"A glimpse at the life of French singer Serge Gainsbourg, from growing up in 1940s Nazi-occupied Paris through his successful song-writing years in the 1960s to his death in 1991 at the age of 62.",1263945600,Drama
16646,"Russian Ark",https://image.tmdb.org/t/p/w500/fC8VAxlHL0OmwTQXw6YnMIZkGbd.jpg,"A French marquis wanders through a vast labyrinth of corridors, theaters and ballrooms at a reception for a Persian ambassador.",1022029200,"Drama, Fantasy, History, Mystery"
18502,"The Stuff",https://image.tmdb.org/t/p/w500/bT0PxmeePfzX8YrZHGaAXau9RLN.jpg,"Weird yummy goo erupts from the earth and is discovered by a couple of miners. They taste it and decide to market it because it tastes so good. The American public literally eats up the new dessert sensation now known as the Stuff but, unfortunately, it takes over the brains of those who eat it, turning them into zombie-like creatures. It is up to ex-FBI agent David Rutherford and a kid named Jason to stop the spread of the mind-devouring dessert.",487558800,Comedy
15143,"Some Kind of Wonderful",https://image.tmdb.org/t/p/w500/lc6KUGAetADDQNxbz3u5dJ27OSb.jpg,"A young tomboy, Watts, finds her feelings for her best friend, Keith, run deeper than just friendship when he gets a date with the most popular girl in school.",541382400,"Drama, Romance"
105397,"Daughter of Darkness 2",https://image.tmdb.org/t/p/w500/cYmzXBl5WWifG9Cxs1MKRPQlywY.jpg,"Another gruesome case involving a woman who's a sole survivor of a brutal massacre. A local constable questions the woman about her whereabouts and what might have happened the night before. As he gets the young woman to talk, she spins a tale of debauchery, madness and people so vile that you wished that they'll never see daylight again. Why is this woman so reluctant to talk? Who else might be involved in this ghastly murder? How will this bumbling cop get any solid leads or useful clues from this shell shocked woman?",757382400,
22267,"Ride with the Devil",https://image.tmdb.org/t/p/w500/pH3J5IUzho4ZVaRuTuErzqHHovb.jpg,"Ride with the Devil follows four people who are fighting for truth and justice amidst the turmoil of the American Civil War. Director Ang Lee takes us to a no man's land on the Missouri/Kansas border where a staunch loyalist, an immigrant's son, a freed slave, and a young widow form an unlikely friendship as they learn how to survive in an uncertain time. In a place without rules and redefine the meaning of bravery and honor.",943401600,Horror
408439,"Hounds of Love",https://image.tmdb.org/t/p/w500/b4niGo8hpxIpmAZsGkpZK4mXiDo.jpg,"Vicki Maloney is randomly abducted from a suburban street by a disturbed couple. As she observes the dynamic between her captors she quickly realises she must drive a wedge between them if she is to survive.",1475802000,"Crime, Drama, Horror"
229296,"Justin Bieber: Believe",https://image.tmdb.org/t/p/w500/5VCA3p9IWp8DPs5YMY24CAi1Wo2.jpg,"A backstage and on-stage look at Justin Bieber during his rise to super stardom.",1387411200,"Documentary, Music"
49522,Nativity!,https://image.tmdb.org/t/p/w500/tYISg9c3R79v69b3umYY0qWnThe.jpg,"Martin Freeman is lovelorn teacher Mr Maddens, a former am-dram star whose girlfriend (Ashley Jensen) dumped him over Christmas five years ago and upped sticks, inexplicably, to La-La Land. Yuletide cheer is not his forte, but he's forced to drum some up when Pam Ferris's headmistress earmarks him to direct the Nativity play.",1259280000,"Comedy, Family"
87368,"17 Girls",https://image.tmdb.org/t/p/w500/dNVWfa9szO5X1hWHIWKliRFr68E.jpg,"Inspired by events that took place in Massachusetts, Delphine and Muriel Coulin's provocative debut focuses on a group of bored teenage girls who all make an irrevocable pact. When Camille (Louise Grinberg) accidentally becomes pregnant, she encourages her friends and fellow high school classmates to follow suit. It's only a matter of time, before 17 girls in the high school are pregnant and the town is thrown into a world of chaos. Set in the writer/directors' small, seaside hometown of Lorient in Brittany, 17 Girls is a reflection on adolescence, body image, friendship and the perplexing realities of growing up.",1307926800,Drama
